GameNum,WhitePlayer,BlackPlayer,Game,White,Black,Date,Event,Link,
459,RyanFourPM,Mage,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {19:46}(0T2)e7e6 
3.{19:55}(0T3)c2c3 / {19:46}(0T3)c7c5 
4.{19:55}(0T4)d4d5 / {19:11}(0T4)b7b6 
5.{19:47}(0T5)d5e6 / {19:11}(0T5)f7e6 
6.{19:33}(0T6)Bc1g5 / {18:57}(0T6)Bc8b7 
7.{19:23}(0T7)e2e3 / {18:31}(0T7)g7g6 
8.{18:45}(0T8)Bf1c4 / {17:18}(0T8)Qd8e7 
9.{15:34}(0T9)Qd1c2 / {15:08}(0T9)Rh8g8 
10.{14:29}(0T10)Nb1d2 / {13:57}(0T10)Nb8c6 
11.{14:20}(0T11)Nd2e4 / {13:57}(0T11)Bf8g7 
12.{13:39}(0T12)Ke1c1 / {9:10}(0T12)Ke8c8 
13.{13:08}(0T13)Ne4d6 / {9:03}(0T13)Kc8b8 
14.{12:20}(0T14)Qc2a4 / {7:26}(0T14)Nc6a5 
15.{11:08}(0T15)Qa4a5 / {5:50}(0T15)Qe7d6 
16.{10:01}(0T16)Qa5a4 / {2:12}(0T16)Nf6e4 
17.{8:24}(0T17)Bg5d8 / {2:12}(0T17)Rg8d8 
18.{7:25}(0T18)Nf3e5 / {1:07}(0T18)Bg7e5 
19.{7:18}(0T19)Qa4>>(0T16)a7 / {0:43}(0T19)Qd6>>(0T14)d1 
20.{7:18}(-1T15)Rh1d1 / {0:31}(-1T15)Kb8c7 
21.{7:23}(-1T16)Nd6e8 / {0:36}(-1T16)Kc7>>(0T15)c6 
22.{7:19}(-2T16)Qa5b5 ",1,0,09/08/2021,,,
460,Mage,RyanFourPM,"1.{5:05}(0T1)e2e3 / {5:05}(0T1)Ng8f6 
2.{5:05}(0T2)Ng1f3 / {5:05}(0T2)d7d5 
3.{5:05}(0T3)c2c4 / {5:05}(0T3)c7c6 
4.{5:04}(0T4)c4d5 / {5:05}(0T4)Bc8d7 
5.{4:44}(0T5)d5c6 / {5:05}(0T5)Nb8c6 
6.{4:37}(0T6)Qd1b3 / {5:05}(0T6)e7e6 
7.{4:26}(0T7)Bf1b5 / {5:05}(0T7)Nc6b4 
8.{3:43}(0T8)a2a3 / {4:32}(0T8)Bd7b5 
9.{3:43}(0T9)a3b4 / {4:32}(0T9)Bb5e2 
10.{3:43}(0T10)Ke1e2 / {4:31}(0T10)Nf6e4 ",0,1,19/9/2021,Blitz and Blunder,https://youtu.be/BFd1cxLlCko,
461,RyanFourPM,Mage,"1.{5:05}(0T1)Ng1f3 / {5:05}(0T1)Ng8f6 
2.{5:04}(0T2)d2d4 / {5:05}(0T2)c7c5 
3.{5:05}(0T3)c2c3 / {5:05}(0T3)c5d4 
4.{4:58}(0T4)Qd1b3 / {4:57}(0T4)Qd8a5 
5.{4:16}(0T5)Bc1d2 / {4:05}(0T5)e7e6 
6.{4:09}(0T6)c3d4 / {3:40}(0T6)Qa5c7 
7.{3:56}(0T7)Nb1a3 / {3:07}(0T7)a7a6 
8.{3:56}(0T8)Ra1c1 / {3:07}(0T8)Nb8c6 
9.{3:29}(0T9)Na3c4 / {1:31}(0T9)b7b5 
10.{3:16}(0T10)Nc4e5 / {1:02}(0T10)g7g6 
11.{2:37}(0T11)Nf3g5 / {0:18}(0T11)Bf8g7 
12.{2:27}(0T12)Ne5f7 / {0:09}(0T12)Ke8g8 
13.{1:52}(0T13)Nf7e5 ",1,0,19/9/2021,Blitz and Blunder,https://youtu.be/BFd1cxLlCko,
462,Mage,RyanFourPM,"1.{5:05}(0T1)Ng1f3 / {5:05}(0T1)Ng8f6 
2.{5:05}(0T2)Nb1a3 / {5:05}(0T2)d7d5 
3.{5:05}(0T3)Na3b5 / {5:05}(0T3)c7c5 
4.{5:05}(0T4)c2c4 / {5:05}(0T4)Bc8d7 
5.{4:51}(0T5)e2e3 / {5:03}(0T5)d5d4 
6.{4:42}(0T6)b2b4 / {4:56}(0T6)a7a6 
7.{4:26}(0T7)Nb5d6 / {4:56}(0T7)e7d6 
8.{3:25}(0T8)Nf3g5 / {4:04}(0T8)Qd8e7 
9.{1:21}(0T9)Qd1f3 / {3:09}(0T9)Bd7g4 
10.{0:58}(0T10)Bf1e2 / {3:02}(0T10)Bg4f3 
11.{0:58}(0T11)g2f3 / {2:37}(0T11)h7h6 
12.{0:40}(0T12)e3e4 / {2:24}(0T12)h6g5 
13.{0:30}(0T13)Rh1f1 / {2:26}(0T13)Rh8h2 
14.{0:35}(0T14)Be2>>(0T9)e7 / {2:26}(1T9)Bf8e7 
15.{0:35}(1T10)Qd1f3 / {2:26}(1T10)Bd7c6 
16.{0:35}(1T11)Qf3h3 / {2:25}(1T11)Bc6d7 
17.{0:23}(1T12)Qh3f3 / {2:25}(1T12)Bd7c6 
18.{0:23}(1T13)Qf3f5 / {2:25}(1T13)Bc6d7 
19.{0:19}(1T14)Qf5f3 / {2:20}(1T14)Nb8c6 (0T14)Nb8c6 
20.{0:17}(1T15)Bf1e2 (0T15)d2d3 / {2:12}(0T15)Nc6b4 (1T15)Ke8c8 
21.{0:15}(1T16)Ng5f7 (0T16)Bc1d2 / {1:59}(0T16)Bf8>(1T16)f7 
22.{0:15}(0T17)Bd2b4 (1T17)b4b5 / {1:56}(0T17)c5b4 (1T17)Nc6b4 
23.{0:00}(1T18)Be2d1 ",0,1,19/9/2021,Blitz and Blunder,https://youtu.be/BFd1cxLlCko,
463,RyanFourPM,Mage,"1.{5:05}(0T1)Ng1f3 / {5:05}(0T1)Ng8f6 
2.{5:05}(0T2)d2d4 / {5:05}(0T2)b7b6 
3.{5:05}(0T3)c2c3 / {5:05}(0T3)Bc8b7 
4.{5:01}(0T4)g2g3 / {5:05}(0T4)Bb7f3 
5.{5:01}(0T5)e2f3 / {5:05}(0T5)e7e6 
6.{5:01}(0T6)Bc1e3 / {4:46}(0T6)c7c5 
7.{4:52}(0T7)Bf1g2 / {4:46}(0T7)c5d4 
8.{4:52}(0T8)c3d4 / {4:36}(0T8)b6b5 
9.{4:52}(0T9)Qd1d2 / {4:10}(0T9)Nb8c6 
10.{4:50}(0T10)Ke1g1 / {3:34}(0T10)Bf8b4 
11.{4:47}(0T11)Qd2d3 / {3:30}(0T11)Qd8b6 
12.{4:37}(0T12)d4d5 / {3:29}(0T12)Nc6e5 
13.{4:12}(0T13)Qd3b3 / {3:04}(0T13)Bb4c5 
14.{3:49}(0T14)d5e6 / {2:37}(0T14)f7e6 
15.{3:47}(0T15)Be3c5 / {2:37}(0T15)Qb6c5 
16.{3:47}(0T16)f3f4 / {1:46}(0T16)Ne5c6 
17.{3:47}(0T17)Nb1d2 / {1:25}(0T17)Qc5e7 
18.{3:37}(0T18)Qb3b5 / {1:20}(0T18)Ke8g8 
19.{3:28}(0T19)Nd2e4 / {1:11}(0T19)Nf6e4 
20.{3:28}(0T20)Bg2e4 / {1:01}(0T20)g7g6 
21.{3:11}(0T21)Ra1e1 / {0:59}(0T21)Rf8f4 
22.{3:08}(0T22)Be4c6 / {0:38}(0T22)Ra8e8 
23.{3:05}(0T23)Bc6d7 / {0:16}(0T23)Qe7f8 
24.{2:59}(0T24)Bd7e8 / {0:07}(0T24)Rf4f2 
25.{2:59}(0T25)Rf1f2 / {0:06}(0T25)Qf8g7 
26.{2:51}(0T26)Kg1g2 ",1,0,19/9/2021,Blitz and Blunder,https://youtu.be/BFd1cxLlCko,
464,Mahlon Miller,RyanFourPM,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:00}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{19:57}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{19:42}(0T4)Bc1f4 / {20:05}(0T4)Bc8g4 
5.{19:37}(0T5)Nb1d2 / {20:10}(0T5)Nb8d7 
6.{19:25}(0T6)Qd1>>(0T3)a4 / {20:10}(1T3)c7c6 
7.{19:01}(1T4)Bc1f4 / {19:48}(1T4)b7b5 
8.{18:46}(1T5)Bf4e5 / {19:42}(1T5)b5a4 
9.{17:55}(1T6)c2c3 / {19:32}(1T6)Qd8a5 (0T6)Bg4f3 ",0,1,29/9/2021,,,
465,RyanFourPM,Sapphia,"1.{15:38}(0T1)Ng1f3 / {16:26}(0T1)Ng8f6 
2.{15:38}(0T2)d2d4 / {16:26}(0T2)c7c5 
3.{15:38}(0T3)c2c3 / {16:26}(0T3)Qd8b6 
4.{15:38}(0T4)d4d5 / {16:26}(0T4)e7e6 
5.{15:38}(0T5)Nb1a3 / {16:26}(0T5)g7g6 
6.{15:38}(0T6)d5e6 / {16:26}(0T6)f7e6 
7.{15:38}(0T7)Na3c4 / {16:26}(0T7)Qb6c6 
8.{15:38}(0T8)Bc1g5 / {16:26}(0T8)Bf8e7 
9.{15:38}(0T9)Bg5f6 / {16:26}(0T9)Be7f6 
10.{15:38}(0T10)Nc4d6 / {16:26}(0T10)Ke8f8 
11.{15:38}(0T11)Nd6c8 / {16:26}(0T11)Qc6c8 
12.{15:38}(0T12)Qd1d6 ",1,0,24/8/2021,,,
466,RyanFourPM,Sapphia,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)c2c4 / {19:49}(0T2)c7c5 
3.{20:05}(0T3)Nb1c3 / {19:42}(0T3)b7b6 
4.{20:05}(0T4)g2g3 / {19:42}(0T4)Bc8b7 
5.{20:05}(0T5)Bf1g2 / {19:27}(0T5)h7h6 
6.{19:15}(0T6)Ke1g1 / {18:13}(0T6)Nf6g4 
7.{19:13}(0T7)h2h3 / {16:34}(0T7)Ng4f6 
8.{18:56}(0T8)d2d4 / {16:27}(0T8)Qd8c7 
9.{18:25}(0T9)Bc1f4 / {15:51}(0T9)Qc7c6 
10.{18:12}(0T10)d4d5 / {15:10}(0T10)Qc6c8 
11.{18:05}(0T11)Nc3b5 / {14:42}(0T11)Nb8a6 
12.{15:46}(0T12)Qd1d3 / {14:35}(0T12)Bb7d5 
13.{15:40}(0T13)c4d5 / {14:35}(0T13)c5c4 
14.{15:33}(0T14)Nb5d6 / {13:09}(0T14)e7d6 
15.{15:29}(0T15)Qd3e3 / {12:53}(0T15)Ke8d8 
16.{15:26}(0T16)Nf3d4 / {11:47}(0T16)Na6b4 
17.{15:22}(0T17)Nd4c6 / {11:45}(0T17)Qc8c6 
18.{14:54}(0T18)Bg2e4 ",1,0,12/11/2021,,,
467,Sapphia,RyanFourPM,"1.{20:05}(0T1)Ng1f3 / {20:00}(0T1)Ng8f6 
2.{20:05}(0T2)Nb1a3 / {20:01}(0T2)d7d5 
3.{20:05}(0T3)Na3b5 / {19:58}(0T3)c7c6 
4.{20:04}(0T4)Nb5d4 / {19:38}(0T4)g7g6 
5.{19:51}(0T5)e2e3 / {19:38}(0T5)Bf8g7 
6.{19:18}(0T6)c2c4 / {19:30}(0T6)Ke8g8 
7.{18:49}(0T7)g2g3 / {18:33}(0T7)Rf8e8 
8.{18:48}(0T8)b2b3 / {18:31}(0T8)e7e5 
9.{18:44}(0T9)Bc1b2 / {18:24}(0T9)e5d4 
10.{18:02}(0T10)Bb2d4 / {17:43}(0T10)Re8e4 
11.{16:58}(0T11)Bd4b2 / {17:10}(0T11)d5d4 
12.{14:38}(0T12)Bf1e2 / {16:37}(0T12)c6c5 
13.{14:11}(0T13)Qd1c2 / {15:11}(0T13)Nb8c6 
14.{12:50}(0T14)Nf3g5 / {14:46}(0T14)Nc6b4 
15.{11:33}(0T15)Qc2b1 / {14:19}(0T15)d4d3 
16.{10:38}(0T16)Be2d3 / {14:04}(0T16)Qd8d3 
17.{9:34}(0T17)Qb1d3 / {14:00}(0T17)Nb4d3 
18.{9:24}(0T18)Ke1f1 / {13:37}(0T18)Nd3b2 
19.{8:07}(0T19)Rh1g1 / {13:27}(0T19)Nb2d3 
20.{6:30}(0T20)Ra1d1 / {13:27}(0T20)Nd3f2 
21.{6:26}(0T21)Kf1f2 / {13:27}(0T21)Nf6g4 
22.{6:17}(0T22)Kf2e1 / {13:27}(0T22)Ng4e3 
23.{6:18}(0T23)d2e3 / {13:25}(0T23)Bc8f5 ",0,1,24/11/2021,,,
468,qxyzpk,RyanFourPM,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:03}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:03}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:03}(0T4)e2e3 / {19:56}(0T4)Bc8g4 
5.{19:50}(0T5)h2h3 / {19:56}(0T5)Bg4h5 
6.{19:50}(0T6)g2g4 / {19:56}(0T6)Bh5g6 
7.{19:44}(0T7)Rh1g1 / {19:15}(0T7)Nf6e4 
8.{19:28}(0T8)Nf3e5 / {19:09}(0T8)e7e6 
9.{19:28}(0T9)Qd1f3 / {18:49}(0T9)Qd8h4 
10.{19:19}(0T10)Rg1g2 / {16:10}(0T10)Ne4g5 
11.{18:48}(0T11)Qf3f4 / {13:08}(0T11)Ng5h3 
12.{18:03}(0T12)Qf4f3 / {12:34}(0T12)Nh3g5 
13.{17:31}(0T13)Qf3f4 / {11:56}(0T13)Bf8d6 
14.{16:30}(0T14)Bc1d2 / {11:16}(0T14)Qh4h6 
15.{16:29}(0T15)Qf4>>(0T12)f7 / {11:16}(1T12)Bg6f7 
16.{16:34}(1T13)Qf4f7 / {11:13}(0T15)Qh6>>(0T0)h6 
17.{16:34}(-1T1)Ng1f3 / {11:13}(-1T1)Ng8f6 
18.{16:34}(-1T2)d2d4 / {11:11}(-1T2)d7d5 
19.{16:34}(-1T3)c2c3 / {10:44}(-1T3)c7c6 
20.{16:21}(-1T4)Bc1h6 / {10:44}(-1T4)g7h6 
21.{16:21}(-1T5)e2e3 / {10:06}(-1T5)e7e6 
22.{16:12}(-1T6)Nb1d2 / {9:59}(-1T6)Bf8g7 
23.{16:12}(-1T7)Nd2b3 / {9:37}(-1T7)Bc8d7 
24.{16:12}(-1T8)Nb3c5 / {9:37}(-1T8)b7b6 
25.{16:12}(-1T9)Nc5d7 / {9:37}(-1T9)Qd8d7 
26.{16:12}(-1T10)Nf3e5 / {8:00}(-1T10)Qd7c7 
27.{15:28}(-1T11)Qd1f3 / {8:00}(-1T11)Nb8d7 
28.{14:57}(-1T12)Ne5g6 / {5:17}(-1T12)Qc7>>(-1T10)e5 
29.{14:16}(-2T11)Qd1f3 / {5:17}(-2T11)Qd7c7 
30.{14:16}(-2T12)Qf3f6 / {5:17}(-2T12)Qe5f6 
31.{13:56}(-1T13)Ng6e7 (-2T13)Ke1c1 ",1,0,22/08/2021,,,
469,RyanFourPM,qxyzpk,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)Bc1g5 / {20:05}(0T4)e7e6 
5.{20:02}(0T5)e2e3 / {20:05}(0T5)h7h6 
6.{20:02}(0T6)Bg5h4 / {20:03}(0T6)Bf8d6 
7.{19:53}(0T7)Nf3e5 / {19:57}(0T7)g7g5 
8.{19:53}(0T8)Bh4g3 / {19:50}(0T8)Nf6e4 
9.{19:45}(0T9)Qd1f3 / {19:50}(0T9)f7f6 
10.{19:45}(0T10)Qf3h5 / {19:30}(0T10)Ke8f8 
11.{19:43}(0T11)Qh5f7 ",1,0,22/08/2021,,,
470,RyanFourPM,qxyzpk,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:04}(0T2)d7d5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:04}(0T4)Bc1g5 / {20:04}(0T4)e7e6 
5.{19:58}(0T5)e2e3 / {20:02}(0T5)h7h6 
6.{19:58}(0T6)Bg5h4 / {20:02}(0T6)g7g5 
7.{19:58}(0T7)Bh4g3 / {19:28}(0T7)Qd8b6 
8.{19:54}(0T8)Qd1c2 / {19:18}(0T8)Nf6e4 
9.{19:53}(0T9)Bg3e5 / {19:18}(0T9)Nb8d7 
10.{19:53}(0T10)Be5h8 / {19:03}(0T10)Qb6a5 
11.{19:29}(0T11)Bf1d3 / {18:59}(0T11)Nd7b6 
12.{18:24}(0T12)Nf3e5 / {18:51}(0T12)Nb6c4 
13.{18:07}(0T13)Bd3c4 / {18:51}(0T13)d5c4 
14.{18:07}(0T14)Qc2e4 / {18:24}(0T14)Qa5a4 
15.{16:47}(0T15)Qe4f3 / {18:14}(0T15)Qa4c2 
16.{16:45}(0T16)Qf3f7 ",1,0,24/08/2021,,,
471,qxyzpk,RyanFourPM,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)d7d5 
3.{20:00}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{19:50}(0T4)Bc1g5 / {20:05}(0T4)Bc8g4 
5.{19:48}(0T5)h2h3 / {20:05}(0T5)Bg4h5 
6.{19:45}(0T6)e2e3 / {19:49}(0T6)Nf6e4 
7.{19:45}(0T7)g2g4 / {19:28}(0T7)Bh5g6 
8.{19:45}(0T8)h3h4 / {17:45}(0T8)Qd8d6 
9.{19:27}(0T9)Rh1h3 / {17:24}(0T9)h7h5 
10.{19:23}(0T10)g4h5 / {17:21}(0T10)Rh8h5 
11.{19:23}(0T11)Bf1d3 / {15:05}(0T11)Nb8d7 
12.{18:50}(0T12)Nb1d2 / {13:43}(0T12)Ne4g5 
13.{18:47}(0T13)Nf3g5 / {13:41}(0T13)Rh5g5 
14.{18:47}(0T14)h4g5 / {13:40}(0T14)Bg6d3 
15.{18:02}(0T15)Qd1h5 / {13:19}(0T15)Bd3g6 
16.{17:53}(0T16)Qh5f3 / {12:47}(0T16)Qd6e6 
17.{17:37}(0T17)Rh3g3 / {12:00}(0T17)a7a5 
18.{17:14}(0T18)Qf3f4 / {9:27}(0T18)Bg6e4 
19.{16:44}(0T19)Rg3g1 / {9:05}(0T19)Qe6d6 
20.{15:40}(0T20)Qf4g4 / {7:58}(0T20)Qd6h2 
21.{15:28}(0T21)Rg1f1 / {5:54}(0T21)Be4d3 
22.{14:58}(0T22)Ra1d1 / {5:33}(0T22)Qh2>>(0T20)f2 
23.{14:56}(-1T21)Ke1f2 / {5:33}(-1T21)Qd6h2 
24.{14:34}(-1T22)Rg1g2 / {5:33}(-1T22)Be4g2 
25.{13:09}(-1T23)Qg4g2 (0T23)Rf1h1 / {5:23}(-1T23)Qh2h4 (0T23)Bd3f1 ",0,1,24/08/2021,,,
472,Romad,RyanFourPM,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:04}(0T2)d2d4 / {19:59}(0T2)d7d5 
3.{20:04}(0T3)c2c3 / {19:59}(0T3)c7c6 
4.{20:01}(0T4)Bc1g5 / {19:37}(0T4)Bc8f5 
5.{20:01}(0T5)e2e3 / {19:15}(0T5)Nb8d7 
6.{19:48}(0T6)Bf1d3 / {18:11}(0T6)Nf6e4 
7.{19:06}(0T7)Qd1c2 / {17:30}(0T7)Nd7f6 
8.{18:25}(0T8)Bg5h4 / {17:09}(0T8)e7e6 
9.{14:20}(0T9)Nb1d2 / {16:37}(0T9)Qd8c7 
10.{14:06}(0T10)Bh4f6 / {16:24}(0T10)g7f6 
11.{14:00}(0T11)Bd3e4 / {15:50}(0T11)d5e4 
12.{14:00}(0T12)Nd2e4 / {15:50}(0T12)Bf8e7 
13.{13:28}(0T13)Nf3h4 / {15:15}(0T13)Bf5g6 
14.{13:23}(0T14)Nh4g6 / {15:15}(0T14)h7g6 
15.{11:23}(0T15)h2h3 / {14:40}(0T15)f6f5 
16.{11:03}(0T16)Ne4d2 / {13:31}(0T16)Be7g5 
17.{9:53}(0T17)Qc2d3 / {12:14}(0T17)Ke8c8 
18.{9:41}(0T18)Nd2f3 / {11:16}(0T18)Bg5f6 
19.{9:03}(0T19)b2b4 / {10:03}(0T19)f5f4 
20.{7:00}(0T20)b4b5 / {9:42}(0T20)f4e3 
21.{6:01}(0T21)Ra1b1 / {9:25}(0T21)e3f2 
22.{6:01}(0T22)Ke1f1 / {9:20}(0T22)c6c5 
23.{4:47}(0T23)b5b6 / {7:18}(0T23)a7b6 
24.{4:16}(0T24)Qd3b5 / {7:04}(0T24)Qc7c6 
25.{3:52}(0T25)Qb5c6 / {7:04}(0T25)b7c6 
26.{3:49}(0T26)Rb1b6 / {6:48}(0T26)Kc8c7 
27.{3:15}(0T27)Rb6>>(0T26)b6 / {6:13}(1T26)Kc8d7 
28.{3:15}(1T27)Rb6b7 / {6:10}(1T27)Kd7e8 (0T27)c5d4 
29.{2:57}(1T28)Rb7a7 (0T28)Kf1f2 / {5:59}(0T28)d4c3 (1T28)Rd8d7 
30.{1:40}(0T29)Rh1b1 (1T29)Ra7a8 / {4:04}(1T29)Ke8>(0T29)f8 
31.{0:25}(1T30)Ra8h8 (0T30)Rb1b3 / {2:54}(1T30)Bf6h8 (0T30)c3c2 
32.{0:15}(1T31)Rb1b6 (0T31)Rb3b6 / {2:01}(0T31)Rd8d2 (1T31)c5d4 
33.{0:15}(0T32)Nf3d2 (1T32)Kf1f2 / {2:00}(0T32)Bf6d4 (1T32)d4c3 
34.{0:13}(1T33)Rh1b1 (0T33)Kf2e2 / {1:19}(0T33)Bd4b6 (1T33)c3c2 
35.{0:13}(0T34)Nd2c4 (1T34)Rb1c1 / {0:21}(0T34)Kc7>(1T34)b6 
36.{0:13}(0T35)Nc4d6 (1T35)Rc1c2 / {0:00}(1T35)Kb6c7 ",0,1,22/08/2021,,,
473,RyanFourPM,Romad,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)e2e3 / {20:05}(0T2)c7c6 
3.{20:04}(0T3)Bf1c4 / {20:05}(0T3)d7d5 
4.{20:04}(0T4)Bc4d3 / {19:36}(0T4)Nb8d7 
5.{19:46}(0T5)b2b4 / {19:33}(0T5)a7a5 
6.{18:53}(0T6)Bc1a3 / {18:37}(0T6)e7e5 
7.{15:26}(0T7)b4b5 / {18:29}(0T7)Bf8a3 
8.{15:24}(0T8)Nb1a3 / {18:25}(0T8)e5e4 
9.{14:56}(0T9)Qd1e2 / {18:18}(0T9)Qd8e7 
10.{14:33}(0T10)b5c6 / {18:18}(0T10)b7c6 
11.{14:33}(0T11)Na3b5 / {16:31}(0T11)e4d3 
12.{13:38}(0T12)Nb5c7 / {15:45}(0T12)Ke8f8 
13.{13:34}(0T13)c2d3 / {15:35}(0T13)Ra8a7 
14.{11:42}(0T14)Nc7>>(0T13)e7 / {15:29}(1T13)d3e2 
15.{11:22}(1T14)Nc7a8 / {15:09}(0T14)Qe7>(1T14)e7 
16.{11:10}(1T15)Na8>(0T15)c8 / {14:56}(0T15)Ra7c7 (1T15)Nf6e4 
17.{11:02}(0T16)Qe2>(1T16)e2 / {14:42}(0T16)Rc7c8 (1T16)Qe7b4 
18.{10:01}(0T17)Nf3g5 (1T17)Ke1g1 / {14:47}(1T17)Ne4>>(1T16)e2 
19.{8:17}(-1T17)Ke1d1 / {14:33}(-1T17)Qe7c5 (0T17)Nd7e5 
20.{6:53}(1T18)Qe2>(-1T18)e2 (0T18)d3d4 / {11:28}(1T18)Qb4d2 (0T18)Ne5d3 (-1T18)Ne4f2 
21.{4:33}(1T19)Nf3d2 (0T19)Ke1f1 (-1T19)Kd1e1 / {9:38}(-1T19)Nf2>(0T19)d2 (1T19)Bc8a6 
22.{2:43}(-1T20)Qe2>(0T20)d2 (1T20)Rf1b1 / {9:27}(-1T20)Qc5>>(-1T17)c2 ",1,0,22/08/2021,,,
474,Romad,RyanFourPM,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)e2e3 / {20:03}(0T2)d7d5 
3.{19:41}(0T3)Nb1c3 / {19:58}(0T3)c7c6 
4.{19:33}(0T4)Nc3e2 / {19:37}(0T4)h7h5 
5.{19:31}(0T5)b2b3 / {19:23}(0T5)Bc8f5 
6.{19:31}(0T6)Bc1b2 / {19:23}(0T6)Nb8d7 
7.{19:19}(0T7)Ne2d4 / {17:48}(0T7)Bf5g6 
8.{18:53}(0T8)Nf3g5 / {17:20}(0T8)Nd7c5 
9.{18:19}(0T9)b3b4 / {16:50}(0T9)Nf6e4 
10.{17:59}(0T10)Ng5>>(0T8)g6 / {14:02}(1T8)Rh8h6 
11.{17:48}(1T9)Ng6f4 / {13:48}(1T9)Nf6e4 
12.{16:33}(1T10)Nd4f5 / {12:05}(1T10)Rh6f6 (0T10)Ne4f2 
13.{15:38}(0T11)Qd1f3 (1T11)Bb2f6 / {11:12}(1T11)Nd7f6 (0T11)Nc5e4 
14.{15:29}(1T12)Bf1>(0T12)f2 / {9:45}(1T12)e7e6 (0T12)Ne4g5 
15.{14:18}(1T13)Nf3d4 (0T13)Qf3g3 / {9:30}(1T13)Qd8d7 (0T13)e7e6 
16.{13:06}(1T14)Nf4e6 (0T14)Qg3e5 / {9:13}(1T14)f7e6 (0T14)Qd8e7 
17.{7:50}(1T15)Nf5d6 (0T15)Bf2g3 / {7:18}(1T15)Bf8d6 (0T15)Ra8c8 
18.{7:50}(0T16)Nd4>(1T16)d6 / {7:02}(1T16)Ne4d6 (0T16)Ng5f3 
19.{7:22}(0T17)g2f3 (1T17)Nd4e6 / {6:33}(1T17)Qd7e6 (0T17)Bg6c2 
20.{7:22}(0T18)Qe5>(1T18)f6 / {5:51}(1T18)Qe6f6 (0T18)Qe7g5 
21.{3:02}(0T19)Bg3b8 (1T19)Qd1h5 / {1:23}(0T19)Qg5>(1T19)h5 
22.{3:07}(0T20)Bb8>(1T20)a8 / {1:22}(0T20)Bc2>>(0T19)d2 
23.{2:45}(0T21)d2>(-1T20)d2 / {1:10}(-1T20)Qg5>>(0T19)h4 ",0,1,06/09/2021,,,
